Item,Location,Payment Method,Transaction ID,Transaction_Date,Sum of Total_Sales,Sum of Quantity,Sum of Price Per Unit
Salad,Takeaway,Cash,TXN_9626053,2023-08-11 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_9789876,2023-09-05 00:00:00,20,4,5
Salad,Takeaway,Cash,TXN_9847116,2023-07-28 00:00:00,15,3,5
Salad,Takeaway,Cash,TXN_9884180,2023-05-19 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_1244739,2023-09-13 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_1438257,2023-06-13 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_1498343,2023-03-31 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_1773873,2023-06-10 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_1778707,2023-03-26 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_1781777,2023-10-26 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_1870423,2023-04-12 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_2064049,2023-09-21 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_2495471,2023-10-22 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_2704452,2023-09-05 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_2813872,2023-05-01 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_2851446,2023-10-08 00:00:00,,2,
Salad,Takeaway,Credit Card,TXN_2882871,2023-08-30 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_2982995,2023-04-06 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_3098503,2023-05-31 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_3135048,2023-02-03 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_3226989,2023-04-17 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_3277379,2023-01-06 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_3422759,2023-02-19 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_3520910,2023-05-06 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_3927733,2023-01-20 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_4030197,2023-03-05 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_4089355,2023-02-18 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_4143264,2023-08-17 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_4247602,2023-07-13 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_4368416,2023-02-24 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_4594922,2023-06-19 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_4613595,2023-07-07 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_4633457,2023-05-21 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_4705417,2023-12-14 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_4969431,2023-04-11 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_5079166,2023-04-15 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_5256055,2023-02-07 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_5345258,2023-03-13 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_5523450,2023-07-02 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_5811955,2023-06-29 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_5968921,2023-10-10 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_6057379,2023-03-18 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_6169633,2023-12-20 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_6191769,2023-05-17 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_6348409,2023-07-26 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_6363897,2023-11-26 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_6386662,2023-12-04 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_6425991,2023-08-06 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_6438980,2023-11-10 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_6451377,2023-03-19 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_6671827,2023-08-09 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_6704284,2023-08-31 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_6748374,2023-07-24 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_6832697,2023-01-21 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_6862603,2023-04-17 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_6983139,2023-12-18 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_7099050,2023-01-18 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_7124156,2023-07-28 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_7153321,2023-12-19 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_7296498,2023-05-19 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_7325508,2023-05-27 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_7388752,2023-08-28 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_7397665,2023-11-11 00:00:00,,5,
Salad,Takeaway,Credit Card,TXN_7442492,2023-07-23 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_7467621,2023-01-28 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_7738013,2023-11-28 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_7764154,2023-12-09 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_7791293,2023-04-08 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_8155540,2023-03-19 00:00:00,25,5,5
Salad,Takeaway,Credit Card,TXN_8313892,2023-11-29 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_8343414,2023-02-28 00:00:00,10,2,5
Salad,Takeaway,Credit Card,TXN_8384628,2023-08-22 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_8397155,2023-08-16 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_8716594,2023-08-26 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_9201010,2023-03-15 00:00:00,5,1,5
Salad,Takeaway,Credit Card,TXN_9365558,2023-02-12 00:00:00,20,4,5
Salad,Takeaway,Credit Card,TXN_9389300,2023-01-14 00:00:00,15,3,5
Salad,Takeaway,Credit Card,TXN_9470590,2023-04-11 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_1183995,2023-03-28 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_1213938,2023-07-06 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_1413335,2023-05-17 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_1643870,2023-10-07 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_1755817,2023-07-17 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_1903825,2023-04-01 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_2097023,2023-11-10 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_2112911,2023-09-18 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_2519044,2023-05-20 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_2564219,2023-07-18 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_2601689,2023-01-14 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_2728444,2023-01-23 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_2806243,2023-01-14 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_2809397,2023-09-13 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_2826603,2023-06-22 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_2898188,2023-04-26 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_2915287,2023-01-16 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_2968827,2023-09-14 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_3163567,2023-06-01 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_3420633,2023-04-11 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_3455103,2023-04-22 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_3483911,2023-07-10 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_3584252,2023-12-19 00:00:00,,,5
Salad,Takeaway,Digital Wallet,TXN_3587915,2023-06-24 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_3608237,2023-11-26 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_3680192,2023-05-20 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_3740963,2023-01-22 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_4083872,2023-08-05 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_4356223,2023-11-23 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_4417257,2023-05-06 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_4467046,2023-09-27 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_4650834,2023-07-14 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_4780352,2023-01-12 00:00:00,,,5
Salad,Takeaway,Digital Wallet,TXN_5047447,2023-12-27 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_5201123,2023-07-12 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_5324330,2023-11-20 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_5344848,2023-09-27 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_5571904,2023-08-05 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_5625110,2023-11-07 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_5661891,2023-10-28 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_5714767,2023-03-02 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_5743619,2023-11-07 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_5922981,2023-11-10 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_6369590,2023-10-26 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_6555617,2023-12-27 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_6622980,2023-09-26 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_6837601,2023-02-05 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_6851654,2023-01-25 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_6881662,2023-07-10 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_6899576,2023-10-26 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_6904952,2023-04-04 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_7139053,2023-09-12 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_7145872,2023-04-15 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_7380756,2023-10-16 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_7466586,2023-04-02 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_7505290,2023-10-21 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_7559388,2023-02-26 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_7853635,2023-02-16 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_7947711,2023-12-06 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_8155446,2023-12-20 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_8210816,2023-08-12 00:00:00,20,4,5
Salad,Takeaway,Digital Wallet,TXN_8256593,2023-08-09 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_8273780,2023-10-15 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_8308672,2023-01-01 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_8316135,2023-11-06 00:00:00,15,3,5
Salad,Takeaway,Digital Wallet,TXN_8407982,2023-09-17 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_8469087,2023-11-06 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_8482887,2023-10-29 00:00:00,5,1,5
Salad,Takeaway,Digital Wallet,TXN_8661288,2023-01-27 00:00:00,10,2,5
Salad,Takeaway,Digital Wallet,TXN_8789116,2023-01-13 00:00:00,25,5,5
Salad,Takeaway,Digital Wallet,TXN_9212503,2023-10-08 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_1177438,2023-08-21 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_1197536,2023-10-02 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_1256536,2023-12-16 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_1621920,2023-10-28 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_1622411,2023-07-23 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_1720238,2023-05-08 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_1801691,2023-05-18 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_1949789,2023-11-07 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_2180562,2023-07-02 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_2245787,2023-10-29 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_2265543,2023-02-19 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_2322399,2023-04-15 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_2392263,2023-02-08 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_2437508,2023-11-20 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_2482298,2023-06-15 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_2536821,2023-12-01 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_2564718,2023-10-10 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_2640701,2023-05-07 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_2675174,2023-12-04 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_2760327,2023-02-16 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_2975443,2023-12-31 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_2989533,2023-01-30 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_3020475,2023-09-13 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_3115258,2023-12-06 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_3121483,2023-01-06 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_3160090,2023-07-23 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_3185929,2023-07-27 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_3212317,2023-05-25 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_3244935,2023-11-24 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_3384640,2023-10-17 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_3439155,2023-07-30 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_3726397,2023-01-30 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_3832513,2023-02-13 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_3980743,2023-09-21 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_4030763,2023-06-17 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_4114503,2023-11-07 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_4127927,2023-08-04 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_4128921,2023-09-11 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_4175635,2023-05-26 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_4205369,2023-07-16 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_4213071,2023-04-10 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_4235472,2023-12-22 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_4275169,2023-06-27 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_4496616,2023-10-07 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_4637438,2023-04-07 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_4801832,2023-08-05 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_4827371,2023-06-20 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_4886990,2023-12-17 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_4976485,2023-07-10 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_5470087,2023-10-11 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_5518232,2023-05-01 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_5641209,2023-12-03 00:00:00,,,5
Salad,Takeaway,UNKNOWN,TXN_5764993,2023-04-26 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_5832968,2023-06-05 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_5878649,2023-02-15 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_5879154,2023-06-28 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_6188306,2023-10-26 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_6215303,2023-08-20 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_6223157,2023-09-13 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_6342161,2023-01-08 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_6529863,2023-08-16 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_6540267,2023-09-26 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_6648081,2023-04-24 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_6669417,2023-01-03 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_6723498,2023-01-28 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_6874059,2023-01-12 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_6994354,2023-07-03 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_7055306,2023-03-09 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_7094898,2023-06-20 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_7229419,2023-05-15 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_7308629,2023-11-24 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_7439400,2023-06-28 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_7483986,2023-03-24 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_7566250,2023-06-04 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_7595042,2023-04-03 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_7605163,2023-08-15 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_7697496,2023-06-18 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_7741707,2023-05-09 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_7809506,2023-06-05 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_7827797,2023-06-30 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_8167311,2023-10-09 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_8173006,2023-12-21 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_8268061,2023-08-20 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_8306028,2023-02-27 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_8359674,2023-10-16 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_8520687,2023-04-21 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_8699110,2023-10-11 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_8903514,2023-09-14 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_8916613,2023-06-19 00:00:00,20,4,5
Salad,Takeaway,UNKNOWN,TXN_8969428,2023-03-08 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_9033890,2023-08-05 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_9315119,2023-06-16 00:00:00,10,2,5
Salad,Takeaway,UNKNOWN,TXN_9455679,2023-05-18 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_9525078,2023-07-23 00:00:00,25,5,5
Salad,Takeaway,UNKNOWN,TXN_9534685,2023-04-27 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_9678108,2023-10-10 00:00:00,15,3,5
Salad,Takeaway,UNKNOWN,TXN_9714665,2023-11-11 00:00:00,5,1,5
Salad,Takeaway,UNKNOWN,TXN_9910573,2023-01-28 00:00:00,10,2,5
Sandwich,Takeaway,Cash,TXN_1065721,2023-12-06 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_1091115,2023-11-04 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_1244299,2023-07-18 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_1340358,2023-06-09 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_1434598,2023-11-18 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_1436851,2023-07-28 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_1648671,2023-05-21 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_1714348,2023-12-31 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_2029497,2023-01-06 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_2052060,2023-11-07 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_2369294,2023-09-07 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_2493446,2023-05-19 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_2563505,2023-10-27 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_2690515,2023-09-06 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_2714524,2023-01-02 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_2830671,2023-11-08 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_3131555,2023-12-04 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_3150614,2023-08-06 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_3435509,2023-08-19 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_3467985,2023-12-10 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_3472707,2023-03-26 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_3526095,2023-08-30 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_3880494,2023-12-17 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_3897619,2023-02-24 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_3898445,2023-06-17 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_3898665,2023-03-07 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_3910230,2023-01-05 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_4090464,2023-01-16 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_4152460,2023-05-01 00:00:00,,,4
Sandwich,Takeaway,Cash,TXN_4252036,2023-01-22 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_4440412,2023-04-15 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_4485458,2023-12-08 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_4623642,2023-09-12 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_4693942,2023-12-16 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_4784128,2023-08-27 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_4792702,2023-06-28 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_4974012,2023-05-17 00:00:00,,5,
Sandwich,Takeaway,Cash,TXN_5285171,2023-12-11 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_5331924,2023-06-30 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_6004431,2023-04-07 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_6020552,2023-01-14 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_6113452,2023-09-21 00:00:00,8,2,4
Sandwich,Takeaway,Cash,TXN_6349424,2023-02-24 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_6360132,2023-09-16 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_6421134,2023-11-03 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_6471962,2023-09-21 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_6496379,2023-12-24 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_6674257,2023-07-20 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_6700141,2023-04-12 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_6829707,2023-08-17 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_6926855,2023-01-12 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_6989438,2023-12-17 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_7174856,2023-05-03 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_7241288,2023-04-11 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_7276478,2023-09-07 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_7682621,2023-11-07 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_7868879,2023-05-02 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_7979028,2023-07-12 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_8025478,2023-01-24 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_8413251,2023-08-18 00:00:00,12,3,4
Sandwich,Takeaway,Cash,TXN_8850984,2023-05-27 00:00:00,,3,
Sandwich,Takeaway,Cash,TXN_9001844,2023-08-02 00:00:00,4,1,4
Sandwich,Takeaway,Cash,TXN_9152120,2023-03-28 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_9263030,2023-07-03 00:00:00,20,5,4
Sandwich,Takeaway,Cash,TXN_9265178,2023-03-18 00:00:00,16,4,4
Sandwich,Takeaway,Cash,TXN_9791421,2023-07-15 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_1045022,2023-10-13 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_1161606,2023-09-20 00:00:00,20,5,4
Sandwich,Takeaway,Credit Card,TXN_1516961,2023-11-01 00:00:00,12,3,4
